submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
1/25/22,FL,"5,420,175",,,"37,610","11,352","64,629",,,19,1,1/25/22 0:00,Not agree,Not agree
1/25/22,NYC,"2,215,642","1,879,553","336,089","6,415",723,"37,925","32,480","5,445",157,-6,1/26/22 15:12,Agree,Agree
1/25/22,KS,"695,675","526,041","169,634",0,"2,717","7,336",,,0,5,1/26/22 15:12,Agree,N/A
1/25/22,IA,"699,859",,,"5,945","2,232","8,501",,,184,184,1/26/22 15:12,Not agree,Not agree
1/25/22,NM,"455,947",,,"3,331",0,"6,317",,,25,0,1/26/22 15:12,N/A,Not agree
1/25/22,OH,"2,520,112","1,964,622","555,490","4,163","2,707","32,489","32,489",0,502,0,1/26/22 15:12,Agree,Agree
1/25/22,PA,"2,592,691","2,147,222","445,469","10,860","2,522","39,749",,,189,-130,1/26/22 15:12,Agree,Not agree
1/25/22,TN,"1,796,908","1,384,512","412,396","15,985","5,101","22,255","16,775","5,480",87,28,1/26/22 15:12,Agree,Agree
1/24/22,AS,18,,,0,0,0,,,0,0,1/25/22 14:33,,
1/24/22,CO,"1,208,072","1,105,063","103,009","22,205","1,637","10,847","9,580","1,267",48,6,1/25/22 14:33,Agree,Agree
1/24/22,OK,"922,874","684,793","238,081","28,961","5,427","12,044","9,037","3,007",172,80,1/25/22 14:33,Agree,Agree
1/24/22,AK,"194,176",,,"5,564",0,"1,039",,,21,0,1/25/22 14:33,N/A,N/A
1/24/22,AR,"741,881",,,"3,243","3,082","9,532",,,22,11,1/25/22 14:33,Not agree,Not agree
1/24/22,PR,"444,309","252,553","191,756","2,229","1,153","3,704","3,099",605,8,1,1/25/22 14:33,Agree,Agree
1/24/22,MP,"4,265","4,265",0,0,0,22,22,0,0,0,1/25/22 14:33,Agree,Agree
1/24/22,PW,760,,,258,0,0,,,0,0,1/25/22 14:33,,
1/24/22,GA,"2,272,461","1,765,900","506,561","42,786","3,855","32,389","27,116","5,273",95,16,1/25/22 14:33,Agree,Agree
1/24/22,KS,"695,675","528,758","166,917","14,270",0,"7,336",,,17,0,1/25/22 14:33,Agree,N/A
1/24/22,TX,"5,973,164",,,"38,924","5,145","76,904",,,29,0,1/25/22 14:33,Not agree,Not agree
1/24/22,IA,"693,914",,,"11,551","2,328","8,317",,,0,0,1/25/22 14:33,Not agree,Not agree
1/24/22,RMI,7,7,0,0,0,0,0,0,0,0,1/25/22 14:33,Agree,Agree
1/24/22,PA,"2,581,831","2,138,884","442,947","9,331","2,190","39,560",,,22,99,1/25/22 14:33,Agree,Not agree
1/24/22,SD,"218,543",,,"1,887",465,"2,606","2,228",378,5,0,1/25/22 14:33,N/A,Agree
1/24/22,OH,"2,515,949","1,963,166","552,783","9,774","2,735","31,987","31,987",0,0,0,1/25/22 14:33,Agree,Agree
1/24/22,NY,"2,499,378",,,"7,227",0,"25,416",,,82,0,1/25/22 14:33,Not agree,Not agree
1/24/22,NM,"452,616",,,"14,682",0,"6,292",,,33,0,1/25/22 14:33,N/A,Not agree
1/24/22,IL,"2,837,861","2,837,861",0,"64,499",0,"33,803","30,155","3,648",357,47,1/25/22 14:33,Agree,Agree
1/24/22,MO,"1,275,650",,,"5,697",718,"17,038",,,13,13,1/25/22 14:33,Not agree,Not agree
1/24/22,AL,"1,165,005","846,721","318,284","11,223","3,675","17,000","13,162","3,838",4,1,1/26/22 0:00,Agree,Agree
1/24/22,WA,"1,203,311",,,"51,476","8,683","10,458",,,53,0,1/25/22 14:33,N/A,N/A
1/24/22,MS,"694,093","396,575","297,518","12,711","4,179","10,734","7,184","3,550",13,2,1/25/22 14:33,Agree,Agree
1/24/22,NE,"425,610","305,710","119,900","12,554","4,163","3,604","2,988",616,35,10,1/25/22 14:33,Agree,Agree
1/24/22,CA,"7,866,610","7,419,643","446,967","296,072",0,"78,101",,,379,0,1/25/22 14:33,Agree,Not agree
1/24/22,IN,"1,560,117",,,"35,590",0,"20,796","20,033",763,45,4,1/25/22 14:33,Not agree,Agree
1/24/22,WI,"1,470,412","1,292,571","177,841","24,205","1,785","12,010","10,812","1,198",64,7,1/25/22 14:33,Agree,Agree
1/24/22,NH,"265,140",,,"7,347",0,"2,145",,,10,0,1/25/22 14:33,Not agree,Not agree
1/24/22,NC,"2,298,614","1,941,957","356,657","10,498",955,"20,334","17,874","2,460",3,2,1/24/22 0:00,Agree,Agree
1/24/22,FSM,7,7,0,0,0,0,0,0,0,0,1/25/22 14:33,Agree,Agree
1/24/22,NJ,"2,072,536","1,791,664","280,872","4,844",393,"30,799","27,892","2,907",40,24,1/25/22 14:33,Agree,Agree
1/24/22,AZ,"1,767,302","1,575,086","192,216","14,750","1,002","25,624","22,105","3,519",1,0,1/25/22 14:33,Agree,Agree
1/24/22,WY,"137,873","108,554","29,319","2,504",454,"1,601","1,601",0,0,0,1/25/22 14:33,Agree,Agree
1/24/22,MD,"938,314",,,"2,690",0,"13,158","12,904",254,35,0,1/25/22 14:33,N/A,Agree
1/24/22,CT,"683,731","614,470","69,261","12,057",725,"9,774","7,974","1,800",5,-2,1/25/22 14:33,Agree,Agree
1/24/22,DE,"241,367","220,304","21,063","1,188",68,"2,480","2,272",208,0,0,1/25/22 14:33,Agree,Agree
1/24/22,NV,"630,343","601,133","29,210","15,838","1,811","8,760",,,24,0,1/25/22 14:33,Agree,
1/24/22,ND,"212,015","163,986","48,029",975,392,"2,078",,,9,0,1/25/22 14:33,Agree,Not agree
1/24/22,MT,"227,094","182,724","44,370","5,001","1,566","2,985","2,985",0,9,0,1/25/22 14:33,Agree,Agree
1/24/22,MI,"2,168,367","1,905,639","262,728","44,142","4,770","31,539","29,226","2,313",37,1,1/25/22 14:33,Agree,Agree
1/24/22,VT,"92,148",,,"3,090",154,496,,,7,-1,1/25/22 14:33,Not agree,Not agree
1/24/22,ME,"168,473","123,623","44,850","1,574",359,"1,714","1,569",145,16,2,1/25/22 14:33,Agree,Agree
1/24/22,ID,"361,059","283,829","77,230","3,002",751,"4,331","3,564",767,9,1,1/25/22 14:33,Agree,Agree
1/24/22,VI,"14,478",,,80,0,97,,,1,0,1/25/22 14:33,,
1/24/22,GU,"28,628",,,759,0,282,,,2,0,1/25/22 14:33,Not agree,Not agree
1/24/22,RI,"334,127",,,"1,221",0,"3,265",,,8,0,1/28/22 14:09,Not agree,N/A
1/24/22,KY,"1,085,051","760,317","324,734","28,767","6,752","12,763","11,183","1,580",76,15,1/25/22 14:33,Agree,Agree
1/24/22,OR,"590,270","590,270",0,"19,378",0,"5,953","5,953",0,17,0,1/25/22 14:33,Agree,Agree
1/24/22,VA,"1,492,012","1,065,571","426,441","27,162","7,871","16,005","13,364","2,641",111,15,1/25/22 14:33,Agree,Agree
1/24/22,MN,"1,229,444",,,"12,710","2,400","11,333","10,508",825,42,3,1/25/22 14:33,N/A,Agree
1/24/22,SC,"1,315,751","1,038,525","277,226","9,612","1,130","15,136",,,2,0,1/24/22 0:00,Agree,Not agree
1/24/22,DC,"128,550",,,"1,350",0,"1,275",,,8,0,1/25/22 14:33,,
1/24/22,LA,"1,076,385",,,"16,363","3,466","15,374","13,307","2,067",50,19,1/25/22 14:33,Not agree,Agree
1/24/22,NYC,"2,209,227","1,873,861","335,366","7,795",622,"37,768","32,317","5,451",223,51,1/25/22 14:33,Agree,Agree
1/24/22,FL,"5,382,565",,,"35,246","11,494","64,610",,,33,3,1/24/22 0:00,Not agree,Not agree
1/24/22,MA,"1,563,019","1,442,661","120,358","27,033","2,521","21,514","20,962",552,112,34,1/25/22 14:33,Agree,Agree
1/24/22,HI,"200,209",,,"2,627",387,"1,135",,,0,0,1/25/22 14:33,Not agree,Not agree
1/24/22,UT,"847,959","847,959",0,"21,970",0,"4,063","3,901",162,33,3,1/25/22 14:33,Agree,Agree
1/24/22,WV,"422,265","334,583","87,682","3,378",379,"5,645",,,36,2,1/25/22 14:33,Agree,Not agree
1/24/22,TN,"1,780,923","1,373,628","407,295","9,160","1,375","22,168","16,716","5,452",17,7,1/23/22 0:00,Agree,Agree
1/23/22,AS,18,,,0,0,0,,,0,0,1/24/22 15:59,,
1/23/22,NYC,"2,201,432","1,866,688","334,744","28,220","2,086","37,545","32,145","5,400",178,2,1/24/22 15:59,Agree,Agree
1/23/22,GA,"2,229,675","1,726,969","502,706",0,0,"32,294","27,037","5,257",0,0,1/24/22 15:59,Agree,Agree
1/23/22,OK,"893,913","661,259","232,654",0,0,"11,872","8,945","2,927",0,0,1/24/22 15:59,Agree,Agree
1/23/22,TX,"5,934,240",,,"58,118","8,921","76,875",,,77,0,1/24/22 15:59,Not agree,Not agree
1/23/22,AK,"188,612",,,0,0,"1,018",,,0,0,1/24/22 15:59,N/A,N/A
1/23/22,HI,"197,582",,,"3,131",319,"1,135",,,4,0,1/24/22 15:59,Not agree,Not agree
1/23/22,MA,"1,535,986","1,418,149","117,837",0,0,"21,402","20,884",518,0,0,1/24/22 15:59,Agree,Agree
1/23/22,OH,"2,506,175","1,956,127","550,048","9,932","1,466","31,987","31,987",0,0,0,1/24/22 15:59,Agree,Agree
1/23/22,PA,"2,572,500","2,131,743","440,757","12,333",951,"39,538",,,51,0,1/24/22 15:59,Agree,Not agree
1/23/22,TN,"1,771,763","1,365,843","405,920","17,480","3,220","22,151","16,706","5,445",0,0,1/22/22 0:00,Agree,Agree
1/23/22,SD,"216,656",,,0,0,"2,601","2,223",378,0,0,1/24/22 15:59,N/A,Agree
1/23/22,NY,"2,492,151",,,"10,625",0,"25,334",,,66,0,1/24/22 15:59,Not agree,Not agree
1/23/22,NE,"413,056","297,319","115,737",0,0,"3,569","2,963",606,0,0,1/24/22 15:59,Agree,Agree
1/23/22,NC,"2,288,116","1,932,414","355,702","19,075","1,666","20,331","17,873","2,458",12,1,1/23/22 0:00,Agree,Agree
1/23/22,MI,"2,124,225","1,866,267","257,958",0,0,"31,502","29,190","2,312",0,0,1/24/22 15:59,Agree,Agree
1/23/22,IL,"2,773,362","2,773,362",0,0,0,"33,446","29,845","3,601",0,0,1/24/22 15:59,Agree,Agree
1/23/22,WI,"1,446,207","1,270,151","176,056",0,0,"11,946","10,755","1,191",0,0,1/24/22 15:59,Agree,Agree
1/23/22,VT,"89,058",,,0,0,489,,,0,0,1/24/22 15:59,Not agree,Not agree
1/23/22,MO,"1,269,953",,,"7,955",736,"17,025",,,1,0,1/24/22 15:59,Not agree,Not agree
1/23/22,VI,"14,398",,,0,0,96,,,0,0,1/24/22 15:59,,
1/23/22,GU,"27,869",,,662,0,280,,,4,0,1/24/22 15:59,Not agree,Not agree
1/23/22,ID,"358,057","281,578","76,479",0,0,"4,322","3,556",766,0,0,1/24/22 15:59,Agree,Agree
1/23/22,LA,"1,060,022",,,0,0,"15,324","13,276","2,048",0,0,1/24/22 15:59,Not agree,Agree
1/23/22,RI,"332,906",,,"1,889",0,"3,257",,,7,0,1/28/22 14:09,Not agree,N/A
1/23/22,MN,"1,216,734",,,0,0,"11,291","10,469",822,0,0,1/24/22 15:59,N/A,Agree
1/23/22,AZ,"1,752,552","1,561,338","191,214","22,922","3,176","25,623","22,104","3,519",66,21,1/24/22 15:59,Agree,Agree
1/23/22,KY,"1,056,284","738,302","317,982",0,0,"12,687","11,122","1,565",0,0,1/24/22 15:59,Agree,Agree
1/23/22,CA,"7,570,538","7,123,571","446,967",0,0,"77,722",,,0,0,1/24/22 15:59,Agree,Not agree
1/23/22,ME,"166,899","122,408","44,491",1,0,"1,698","1,555",143,0,0,1/24/22 15:59,Agree,Agree
1/23/22,MS,"681,382","388,043","293,339",0,0,"10,721","7,173","3,548",0,0,1/24/22 15:59,Agree,Agree
1/23/22,AL,"1,153,782","839,173","314,609","5,689","1,218","16,996","13,159","3,837",2,0,1/25/22 0:00,Agree,Agree
1/23/22,ND,"211,040","163,403","47,637",562,81,"2,069",,,0,0,1/24/22 15:59,Agree,Not agree
1/23/22,NH,"257,793",,,0,0,"2,135",,,0,0,1/24/22 15:59,Not agree,Not agree
1/23/22,CT,"671,674","603,138","68,536",0,0,"9,769","7,967","1,802",0,0,1/24/22 15:59,Agree,Agree
1/23/22,DE,"240,179","219,184","20,995","1,678",188,"2,480","2,272",208,0,0,1/24/22 15:59,Agree,Agree
1/23/22,NV,"614,505","587,106","27,399",0,0,"8,736",,,0,0,1/24/22 15:59,Agree,
1/23/22,MT,"222,093","179,289","42,804",0,0,"2,976","2,976",0,0,0,1/24/22 15:59,Agree,Agree
1/23/22,IN,"1,524,527",,,0,0,"20,751","19,992",759,0,0,1/24/22 15:59,Not agree,Agree
1/23/22,MD,"935,624",,,"3,678",0,"13,123","12,869",254,54,1,1/24/22 15:59,N/A,Agree
1/23/22,WA,"1,151,835",,,0,0,"10,405",,,0,0,1/24/22 15:59,N/A,N/A
1/23/22,DC,"127,200",,,0,0,"1,267",,,0,0,1/24/22 15:59,,
1/23/22,WY,"135,369","106,504","28,865",0,0,"1,601","1,601",0,0,0,1/24/22 15:59,Agree,Agree
1/23/22,VA,"1,464,850","1,046,280","418,570",0,0,"15,894","13,268","2,626",0,0,1/24/22 15:59,Agree,Agree
1/23/22,NJ,"2,067,692","1,787,213","280,479","9,195",388,"30,759","27,876","2,883",13,0,1/24/22 15:59,Agree,Agree
1/23/22,FSM,7,7,0,0,0,0,0,0,0,0,1/24/22 15:59,Agree,Agree
1/23/22,SC,"1,306,139","1,030,043","276,096","18,342","3,123","15,134",,,13,4,1/23/22 0:00,Agree,Not agree
1/23/22,OR,"570,892","570,892",0,0,0,"5,936","5,936",0,0,0,1/24/22 15:59,Agree,Agree
1/23/22,KS,"681,405","514,488","166,917",0,0,"7,319",,,0,0,1/24/22 15:59,Agree,N/A
1/23/22,FL,"5,347,319",,,"35,997","9,670","64,577",,,23,3,1/23/22 0:00,Not agree,Not agree
1/23/22,UT,"825,989","825,989",0,0,0,"4,030","3,871",159,0,0,1/24/22 15:59,Agree,Agree
1/23/22,PW,502,,,116,0,0,,,0,0,1/24/22 15:59,,
1/23/22,MP,"4,265","4,265",0,19,0,22,22,0,0,0,1/24/22 15:59,Agree,Agree
1/23/22,CO,"1,185,867","1,084,495","101,372",0,0,"10,799","9,538","1,261",0,0,1/24/22 15:59,Agree,Agree
1/23/22,AR,"738,638",,,"3,804",0,"9,510",,,12,0,1/24/22 15:59,Not agree,Not agree
1/23/22,PR,"442,080","251,477","190,603","3,714","1,986","3,696","3,092",604,23,7,1/24/22 15:59,Agree,Agree
1/23/22,WV,"418,887","331,584","87,303","5,256",388,"5,609",,,0,0,1/24/22 15:59,Agree,Not agree
1/23/22,IA,"682,363",,,0,0,"8,317",,,0,0,1/24/22 15:59,Not agree,Not agree
1/23/22,NM,"437,934",,,0,0,"6,259",,,0,0,1/24/22 15:59,N/A,Not agree
1/23/22,RMI,7,7,0,0,0,0,0,0,0,0,1/24/22 15:59,Agree,Agree
1/22/22,KS,"681,405","514,488","166,917",0,0,"7,319",,,0,0,1/24/22 14:28,Agree,N/A
1/22/22,AK,"188,612",,,0,0,"1,018",,,0,0,1/24/22 14:28,N/A,N/A
1/22/22,OK,"893,913","661,259","232,654",0,0,"11,872","8,945","2,927",0,0,1/24/22 14:28,Agree,Agree
1/22/22,CO,"1,185,867","1,084,495","101,372",0,0,"10,799","9,538","1,261",0,0,1/24/22 14:28,Agree,Agree
1/22/22,MP,"4,246","4,246",0,38,0,22,22,0,0,0,1/24/22 14:28,Agree,Agree
1/22/22,UT,"825,989","825,989",0,0,0,"4,030","3,871",159,0,0,1/24/22 14:28,Agree,Agree
1/22/22,AR,"734,834",,,"8,118",0,"9,498",,,14,0,1/24/22 14:28,Not agree,Not agree
1/22/22,FL,"5,311,322",,,"8,355","1,362","64,554",,,35,3,1/22/22 0:00,Not agree,Not agree
1/22/22,NM,"437,934",,,0,0,"6,259",,,0,0,1/24/22 14:28,N/A,Not agree
1/22/22,PA,"2,560,167","2,120,361","439,806","17,623","2,733","39,487",,,125,0,1/24/22 14:28,Agree,Not agree
1/22/22,SD,"216,656",,,0,0,"2,601","2,223",378,0,0,1/24/22 14:28,N/A,Agree
1/22/22,OH,"2,496,243","1,947,661","548,582","15,677","4,443","31,987","31,987",0,0,0,1/24/22 14:28,Agree,Agree
1/22/22,RMI,7,7,0,0,0,0,0,0,0,0,1/24/22 14:28,Agree,Agree
1/22/22,NY,"2,481,526",,,"14,221",0,"25,268",,,89,0,1/24/22 14:28,Not agree,Not agree
1/22/22,TN,"1,754,283","1,351,583","402,700","18,345","4,202","22,151","16,706","5,445",118,35,1/21/22 0:00,Agree,Agree
1/22/22,VT,"89,058",,,0,0,489,,,0,0,1/24/22 14:28,Not agree,Not agree
1/22/22,WI,"1,446,207","1,270,151","176,056",0,0,"11,946","10,755","1,191",0,0,1/24/22 14:28,Agree,Agree
1/22/22,GU,"27,207",,,356,0,276,,,0,0,1/24/22 14:28,Not agree,Not agree
1/22/22,WA,"1,151,835",,,0,0,"10,405",,,0,0,1/24/22 14:28,N/A,N/A
1/22/22,MI,"2,124,225","1,866,267","257,958",0,0,"31,502","29,190","2,312",0,0,1/24/22 14:28,Agree,Agree
1/22/22,IN,"1,524,527",,,0,0,"20,751","19,992",759,0,0,1/24/22 14:28,Not agree,Agree
1/22/22,MD,"931,946",,,"4,849",0,"13,069","12,816",253,66,1,1/24/22 14:28,N/A,Agree
1/22/22,CT,"671,674","603,138","68,536",0,0,"9,769","7,967","1,802",0,0,1/24/22 14:28,Agree,Agree
1/22/22,WY,"135,369","106,504","28,865",0,0,"1,601","1,601",0,0,0,1/24/22 14:28,Agree,Agree
1/22/22,LA,"1,060,022",,,0,0,"15,324","13,276","2,048",0,0,1/24/22 14:28,Not agree,Agree
1/22/22,FSM,7,7,0,0,0,0,0,0,0,0,1/24/22 14:28,Agree,Agree
1/22/22,DC,"127,200",,,0,0,"1,267",,,0,0,1/24/22 14:28,,
1/22/22,SC,"1,287,797","1,014,824","272,973","21,604","3,788","15,121",,,10,5,1/22/22 0:00,Agree,Not agree
1/22/22,VI,"14,398",,,97,0,96,,,1,0,1/24/22 14:28,,
1/22/22,ME,"166,898","122,407","44,491",69,13,"1,698","1,555",143,0,0,1/24/22 14:28,Agree,Agree
1/22/22,ID,"358,057","281,578","76,479","1,945",412,"4,322","3,556",766,-1,0,1/24/22 14:28,Agree,Agree
1/22/22,NC,"2,269,041","1,915,005","354,036","33,259","3,551","20,319","17,862","2,457",5,1,1/22/22 0:00,Agree,Agree
1/22/22,NH,"257,793",,,0,0,"2,135",,,0,0,1/24/22 14:28,Not agree,Not agree
1/22/22,CA,"7,570,538","7,123,571","446,967",0,0,"77,722",,,0,0,1/24/22 14:28,Agree,Not agree
1/22/22,MT,"222,093","179,289","42,804",0,0,"2,976","2,976",0,0,0,1/24/22 14:28,Agree,Agree
1/22/22,AL,"1,148,093","834,702","313,391","7,440","1,335","16,994","13,157","3,837",4,1,1/24/22 0:00,Agree,Agree
1/22/22,NV,"614,505","587,106","27,399",0,0,"8,736",,,0,0,1/24/22 14:28,Agree,
1/22/22,DE,"238,501","217,694","20,807","2,479",165,"2,480","2,272",208,23,1,1/24/22 14:28,Agree,Agree
1/22/22,MO,"1,261,998",,,"10,943","2,366","17,024",,,3,-3,1/24/22 14:28,Not agree,Not agree
1/22/22,NE,"413,056","297,319","115,737",0,0,"3,569","2,963",606,0,0,1/24/22 14:28,Agree,Agree
1/22/22,MS,"681,382","388,043","293,339",0,0,"10,721","7,173","3,548",0,0,1/24/22 14:28,Agree,Agree
1/22/22,IL,"2,773,362","2,773,362",0,0,0,"33,446","29,845","3,601",0,0,1/24/22 14:28,Agree,Agree
1/22/22,ND,"210,478","162,922","47,556","2,478",941,"2,069",,,2,0,1/24/22 14:28,Agree,Not agree
1/22/22,NJ,"2,058,497","1,778,406","280,091","8,924",414,"30,746","27,863","2,883",128,0,1/24/22 14:28,Agree,Agree
1/22/22,RI,"331,017",,,"2,450",0,"3,250",,,7,0,1/28/22 14:09,Not agree,N/A
1/22/22,KY,"1,056,284","738,302","317,982",0,0,"12,687","11,122","1,565",0,0,1/24/22 14:28,Agree,Agree
1/22/22,MN,"1,216,734",,,0,0,"11,291","10,469",822,0,0,1/24/22 14:28,N/A,Agree
1/22/22,OR,"570,892","570,892",0,0,0,"5,936","5,936",0,0,0,1/24/22 14:28,Agree,Agree
1/22/22,AZ,"1,729,630","1,541,592","188,038","27,681","2,915","25,557","22,059","3,498",55,46,1/24/22 14:28,Agree,Agree
1/22/22,VA,"1,464,850","1,046,280","418,570",0,0,"15,894","13,268","2,626",0,0,1/24/22 14:28,Agree,Agree
1/22/22,NYC,"2,173,212","1,840,554","332,658",0,0,"37,367","31,969","5,398",0,0,1/24/22 14:28,Agree,Agree
1/22/22,PW,386,,,50,0,0,,,0,0,1/24/22 14:28,,
1/22/22,AS,18,,,0,0,0,,,0,0,1/24/22 14:28,,
1/22/22,TX,"5,876,122",,,"63,017","10,730","76,798",,,186,0,1/24/22 14:28,Not agree,Not agree
1/22/22,GA,"2,229,675","1,726,969","502,706",0,0,"32,294","27,037","5,257",0,0,1/24/22 14:28,Agree,Agree
1/22/22,HI,"194,451",,,"3,900",622,"1,131",,,5,0,1/24/22 14:28,Not agree,Not agree
1/22/22,MA,"1,535,986","1,418,149","117,837",0,0,"21,402","20,884",518,0,0,1/24/22 14:28,Agree,Agree
1/22/22,WV,"413,631","326,716","86,915","6,500",967,"5,609",,,0,0,1/24/22 14:28,Agree,Not agree
1/22/22,PR,"438,366","249,749","188,617","5,865","3,429","3,673","3,076",597,42,12,1/24/22 14:28,Agree,Agree
1/22/22,IA,"682,363",,,0,0,"8,317",,,0,0,1/24/22 14:28,Not agree,Not agree
1/21/22,NYC,"2,173,212","1,840,554","332,658",0,0,"37,367","31,969","5,398",0,0,1/22/22 14:22,Agree,Agree
1/21/22,GA,"2,229,675","1,726,969","502,706","18,671","5,357","32,294","27,037","5,257",88,18,1/22/22 14:22,Agree,Agree
1/21/22,OK,"893,913","661,259","232,654","13,571","4,593","11,872","8,945","2,927",0,0,1/22/22 14:22,Agree,Agree
1/21/22,MP,"4,208","4,208",0,89,0,22,22,0,1,0,1/22/22 14:22,Agree,Agree
1/21/22,PR,"432,501","247,313","185,188","4,926","2,232","3,631","3,046",585,38,11,1/22/22 14:22,Agree,Agree
1/21/22,WV,"407,131","321,183","85,948","5,335",791,"5,609",,,19,2,1/22/22 14:22,Agree,Not agree
1/21/22,PW,336,,,125,0,0,,,0,0,1/22/22 14:22,,
1/21/22,UT,"825,989","825,989",0,"11,601",0,"4,030","3,871",159,11,0,1/22/22 14:22,Agree,Agree
1/21/22,OH,"2,480,566","1,936,427","544,139","19,697","5,499","31,987","31,987",0,742,0,1/22/22 14:22,Agree,Agree
1/21/22,PA,"2,542,544","2,105,471","437,073","18,955","3,730","39,362",,,269,223,1/22/22 14:22,Agree,Not agree
1/21/22,RMI,7,7,0,0,0,0,0,0,0,0,1/22/22 14:22,Agree,Agree
1/21/22,IA,"682,363",,,"12,658","3,670","8,317",,,0,0,1/22/22 14:22,Not agree,Not agree
1/21/22,ME,"166,829","122,351","44,478","1,138",220,"1,698","1,555",143,5,0,1/22/22 14:22,Agree,Agree
1/21/22,NE,"413,056","297,319","115,737",0,0,"3,569","2,963",606,0,0,1/22/22 14:22,Agree,Agree
1/21/22,WI,"1,446,207","1,270,151","176,056","12,982","1,143","11,946","10,755","1,191",79,13,1/22/22 14:22,Agree,Agree
1/21/22,VI,"14,301",,,143,0,95,,,1,0,1/22/22 14:22,,
1/21/22,WA,"1,151,835",,,"16,057","5,653","10,405",,,66,0,1/22/22 14:22,N/A,N/A
1/21/22,IN,"1,524,527",,,"17,661",0,"20,751","19,992",759,114,20,1/22/22 14:22,Not agree,Agree
1/21/22,MT,"222,093","179,289","42,804","2,003",912,"2,976","2,976",0,10,0,1/22/22 14:22,Agree,Agree
1/21/22,ND,"208,000","161,385","46,615","2,662","1,216","2,067",,,6,0,1/22/22 14:22,Agree,Not agree
1/21/22,NC,"2,235,782","1,885,297","350,485","34,616","4,312","20,314","17,858","2,456",20,2,1/21/22 0:00,Agree,Agree
1/21/22,GU,"26,851",,,385,0,276,,,0,0,1/22/22 14:22,Not agree,Not agree
1/21/22,VT,"89,058",,,"1,636",121,489,,,1,0,1/22/22 14:22,Not agree,Not agree
1/21/22,ID,"356,112","280,045","76,067","3,701",912,"4,323","3,557",766,6,2,1/22/22 14:22,Agree,Agree
1/21/22,CT,"671,674","603,138","68,536","4,444",334,"9,769","7,967","1,802",86,18,1/22/22 14:22,Agree,Agree
1/21/22,FSM,7,7,0,0,0,0,0,0,0,0,1/22/22 14:22,Agree,Agree
1/21/22,DC,"127,200",,,525,0,"1,267",,,3,0,1/22/22 14:22,,
1/21/22,NJ,"2,049,573","1,769,896","279,677","11,883","1,260","30,618","27,735","2,883",142,0,1/22/22 14:22,Agree,Agree
1/21/22,AZ,"1,701,949","1,516,826","185,123","18,034","4,295","25,502","22,050","3,452",73,34,1/22/22 14:22,Agree,Agree
1/21/22,SC,"1,266,193","997,008","269,185","14,128","3,505","15,111",,,55,12,1/21/22 0:00,Agree,Not agree
1/21/22,DE,"236,022","215,380","20,642","2,179",295,"2,457","2,250",207,7,1,1/22/22 14:22,Agree,Agree
1/21/22,NH,"257,793",,,"3,078",0,"2,135",,,12,0,1/22/22 14:22,Not agree,Not agree
1/21/22,MI,"2,124,225","1,866,267","257,958","23,097","4,336","31,502","29,190","2,312",50,11,1/22/22 14:22,Agree,Agree
1/21/22,NV,"614,505","587,106","27,399","6,648","1,090","8,736",,,27,0,1/22/22 14:22,Agree,
1/21/22,MO,"1,251,055",,,"14,442","3,077","17,021",,,246,50,1/22/22 14:22,Not agree,Not agree
1/21/22,CA,"7,570,538","7,123,571","446,967","125,861",0,"77,722",,,201,0,1/22/22 14:22,Agree,Not agree
1/21/22,IL,"2,773,362","2,773,362",0,"40,642",0,"33,446","29,845","3,601",168,31,1/22/22 14:22,Agree,Agree
1/21/22,MS,"681,382","388,043","293,339","7,509","3,693","10,721","7,173","3,548",14,3,1/22/22 14:22,Agree,Agree
1/21/22,AL,"1,140,653","828,597","312,056","15,896","4,266","16,990","13,154","3,836",5,1,1/23/22 0:00,Agree,Agree
1/21/22,MD,"927,097",,,"4,736",0,"13,003","12,751",252,67,0,1/22/22 14:22,N/A,Agree
1/21/22,OR,"570,892","570,892",0,"10,932",0,"5,936","5,936",0,20,0,1/22/22 14:22,Agree,Agree
1/21/22,KY,"1,056,284","738,302","317,982","15,864","4,697","12,687","11,122","1,565",28,9,1/22/22 14:22,Agree,Agree
1/21/22,MN,"1,216,734",,,"11,805","2,341","11,291","10,469",822,36,1,1/22/22 14:22,N/A,Agree
1/21/22,VA,"1,464,850","1,046,280","418,570","13,119","3,879","15,894","13,268","2,626",40,6,1/22/22 14:22,Agree,Agree
1/21/22,LA,"1,060,022",,,"9,942","2,772","15,324","13,276","2,048",41,10,1/22/22 14:22,Not agree,Agree
1/21/22,RI,"328,567",,,"2,747",0,"3,243",,,11,0,1/28/22 14:09,Not agree,N/A
1/21/22,WY,"135,369","106,504","28,865","1,874",355,"1,601","1,601",0,0,0,1/22/22 14:22,Agree,Agree
1/21/22,AK,"188,612",,,"6,327",0,"1,018",,,0,0,1/22/22 14:22,N/A,N/A
1/21/22,CO,"1,185,867","1,084,495","101,372","14,078","1,650","10,799","9,538","1,261",31,5,1/22/22 14:22,Agree,Agree
1/21/22,AR,"726,716",,,"13,073","4,653","9,484",,,14,4,1/22/22 14:22,Not agree,Not agree
1/21/22,KS,"681,405","514,488","166,917","20,806","4,996","7,319",,,29,7,1/22/22 14:22,Agree,N/A
